"","playerID","yearID","stint","teamID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"243","dunnemi01",1989,2,"SEA","AL",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244","pinielo01",1977,1,"NYA","AL",103,339,47,112,19,3,12,45,2,2,20,31,3,1,5,4,12
"245","minetcr01",1980,1,"OAK","AL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","bitkejo01",1991,1,"TEX","AL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247","chiselo01",2014,1,"CLE","AL",142,478,62,134,29,1,13,59,3,1,39,99,3,8,4,3,8
"248","obrieda03",1979,1,"SLN","NL",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","simpsdi01",1966,1,"CIN","NL",92,84,26,20,2,0,4,14,0,1,10,32,0,2,3,0,0
"250","rodasri01",1984,1,"LAN","NL",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","sanfoch01",1998,1,"PIT","NL",14,28,3,4,1,1,0,3,0,0,1,6,0,0,0,0,1
"252","bealsto01",1872,1,"WS3","NA",9,36,6,11,1,1,0,5,0,0,1,1,NA,NA,NA,NA,NA
"253","rossma01",1988,1,"TOR","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","lundqda01",1999,1,"CHA","AL",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255","maldoca01",1989,1,"SFN","NL",129,345,39,75,23,0,9,41,4,1,37,69,4,3,1,3,8
"256","russebi01",1975,1,"LAN","NL",84,252,24,52,9,2,0,14,5,0,23,28,6,2,4,1,6
"257","jahajo01",1997,1,"ML4","AL",46,162,25,40,7,0,11,26,1,0,25,40,1,3,0,2,6
"258","waltege01",1988,2,"SEA","AL",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","romanro01",1985,1,"CAL","AL",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260","gotayju01",1965,1,"CAL","AL",40,77,6,19,4,0,1,3,0,0,4,9,2,0,1,0,2
"261","oestero01",1985,1,"CIN","NL",152,526,59,155,26,3,1,34,5,0,51,65,17,0,2,5,13
"262","melhuad01",2005,1,"OAK","AL",39,97,11,24,7,0,2,12,0,0,5,28,0,0,0,0,0
"263","choatra01",2006,1,"ARI","NL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","bragggl01",1988,1,"ML4","AL",72,272,30,71,14,0,10,42,6,4,14,60,0,5,1,2,6
"265","daviser01",1988,1,"CIN","NL",135,472,81,129,18,3,26,93,35,3,65,124,10,3,0,3,11
"266","deckege01",1899,2,"WAS","NL",4,9,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,NA,NA
"267","reynoto01",1963,1,"KC1","AL",8,19,1,1,1,0,0,0,0,0,1,7,0,1,0,0,1
"268","abernwo01",1947,1,"NY1","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","soriaal01",2002,1,"NYA","AL",156,696,128,209,51,2,39,102,41,13,23,157,1,14,1,7,8
"270","santibe01",1986,1,"SDN","NL",17,62,10,18,2,0,3,6,0,1,2,12,0,0,0,1,0
"271","campole01",2016,1,"SDN","NL",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272","ruffibr01",1987,1,"PHI","NL",35,73,3,4,1,0,0,3,0,0,2,39,0,0,6,0,3
"273","standpe01",1911,1,"SLN","NL",2,1,0,0,0,0,0,0,0,NA,0,1,NA,0,0,NA,NA
"274","kolbga01",1968,1,"PIT","NL",74,119,16,26,4,1,2,6,2,1,11,17,2,0,2,0,2
"275","bruceja01",2008,1,"CIN","NL",108,413,63,105,17,1,21,52,4,6,33,110,1,4,0,2,8
"276","mcdonja03",2010,2,"PIT","NL",11,20,2,1,1,0,0,0,0,0,1,11,0,0,1,0,0
"277","turlebo01",1960,1,"NYA","AL",34,55,4,4,1,0,0,1,0,0,2,18,0,0,2,0,0
"278","linceti01",2011,1,"SFN","NL",33,61,0,5,0,0,0,1,0,0,3,30,0,0,8,0,0
"279","spiezed01",1964,1,"SLN","NL",12,12,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"280","barbawa01",1919,1,"PIT","NL",85,293,34,80,11,5,1,34,11,NA,18,18,NA,1,16,NA,NA
"281","snodgfr01",1915,2,"BSN","NL",23,79,10,22,2,0,0,9,0,4,7,9,NA,2,5,NA,NA
"282","marlodi01",1952,1,"DET","AL",4,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0
"283","pascuca02",1966,1,"MIN","AL",21,37,3,8,1,0,0,1,0,0,0,5,0,1,1,0,3
"284","phillja03",2003,1,"CLE","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","shoupjo01",1884,1,"WSU","UA",1,4,1,3,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA
"286","clonito01",1969,1,"CIN","NL",36,72,10,12,1,0,1,5,1,0,3,26,0,0,3,0,1
"287","armasto01",1988,1,"CAL","AL",120,368,42,100,20,2,13,49,1,3,22,87,0,0,1,2,13
"288","olsongr01",1995,2,"KCA","AL",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","fastda01",1968,1,"CHN","NL",8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"290","kerrdo01",1914,2,"BLF","FL",14,34,4,9,1,1,0,1,1,NA,1,6,NA,0,0,NA,NA
"291","mantoje01",1996,1,"BOS","AL",10,30,5,8,3,1,2,4,0,0,3,6,0,1,0,0,0
"292","scottmi01",1886,1,"BL2","AA",137,484,48,92,11,4,2,52,11,NA,22,NA,NA,9,NA,NA,NA
"293","shultto01",1911,1,"PHI","NL",5,8,0,2,0,0,0,1,0,NA,0,0,NA,0,1,NA,NA
"294","betzebr01",1917,1,"SLN","NL",106,328,24,71,4,3,1,17,9,NA,20,47,NA,2,8,NA,NA
"295","crawfge01",1890,1,"PH4","AA",5,17,1,2,0,0,0,3,1,NA,0,NA,NA,0,NA,NA,NA
"296","chambel01",1890,2,"CL6","AA",25,65,8,15,3,0,0,4,2,NA,7,NA,NA,0,NA,NA,NA
"297","mcmilro01",1963,1,"ML1","NL",100,320,35,80,10,1,4,29,1,5,17,25,2,2,6,1,4
"298","wallaja02",1942,1,"PHA","AL",36,117,13,30,4,1,2,13,0,1,8,26,NA,2,0,NA,1
"299","kopfla01",1914,1,"PHA","AL",37,69,8,13,2,2,0,12,6,NA,8,14,NA,3,5,NA,NA
"300","willaje01",1984,1,"CLE","AL",87,246,21,55,8,1,10,37,1,0,26,55,0,0,0,3,6
"301","bergmja01",2006,1,"WAS","NL",29,8,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0
"302","alberjo01",1997,1,"TEX","AL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","farnsky01",2010,1,"KCA","AL",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304","tiernco01",1922,1,"PIT","NL",122,441,58,152,26,14,7,86,7,8,22,40,NA,2,23,NA,NA
"305","timmooz01",1999,1,"SEA","AL",26,44,4,5,2,0,1,3,0,1,4,12,0,0,0,0,0
"306","boyercl02",1970,1,"ATL","NL",134,475,44,117,14,1,16,62,2,5,41,71,8,1,3,5,11
"307","hallmbi01",1892,1,"PHI","NL",138,586,106,171,27,10,2,84,19,NA,32,52,NA,6,NA,NA,NA
"308","hamilto01",1953,1,"PHA","AL",58,56,8,11,2,0,0,5,0,0,7,11,NA,0,0,NA,2
"309","bicheda01",1990,1,"CAL","AL",109,349,40,89,15,1,15,53,5,2,16,79,1,3,1,2,9
"310","luetglu01",2015,1,"SEA","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","andermi01",1979,1,"PHI","NL",79,78,12,18,4,0,1,2,1,2,13,14,0,0,0,0,2
"312","catteto01",1908,1,"BRO","NL",19,68,5,13,1,1,1,2,0,NA,5,NA,NA,1,2,NA,NA
"313","libkeal01",1945,1,"CIN","NL",130,449,41,127,23,5,4,53,6,NA,34,62,NA,2,4,NA,7
"314","kuwatma01",2007,1,"PIT","NL",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","semiema01",2013,1,"CHA","AL",21,69,7,18,4,0,2,7,2,2,1,22,0,0,0,1,1
"316","iottho01",1941,1,"SLA","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","brantmi01",1988,1,"SEA","AL",149,577,76,152,25,4,15,56,18,7,26,64,0,2,5,4,12
"318","weathda01",1992,1,"TOR","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","walteda01",1993,1,"SDN","NL",27,94,6,19,3,0,1,10,0,0,7,13,2,0,0,1,2
"320","brunero01",1940,1,"PHI","NL",2,2,1,1,0,0,0,0,0,NA,0,1,NA,0,0,NA,0
"321","moralke01",2008,1,"LAA","AL",27,61,7,13,2,0,3,8,0,1,4,7,0,1,0,0,3
"322","huntra01",1985,1,"SLN","NL",14,19,1,3,0,0,0,1,0,1,0,5,0,0,1,0,0
"323","boonera01",1959,2,"KC1","AL",61,132,19,36,6,0,2,12,1,0,27,17,2,0,2,0,4
"324","kenneed01",1886,1,"BR3","AA",6,22,1,4,0,0,0,2,1,NA,2,NA,NA,0,NA,NA,NA
"325","dierich01",1951,1,"SLN","NL",64,85,9,22,5,1,0,8,0,1,6,15,NA,0,0,NA,1
"326","gallomi01",2005,1,"HOU","NL",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","scottro01",1975,1,"KCA","AL",48,15,13,1,0,0,0,0,4,2,1,3,0,0,2,0,0
"328","carrema01",1990,1,"NYN","NL",82,188,30,47,12,0,10,26,1,0,15,29,0,2,0,0,1
"329","stephge01",1956,1,"BOS","AL",104,63,22,17,2,0,1,7,0,1,12,12,0,0,0,0,1
"330","thompha02",1949,1,"NY1","NL",75,275,51,77,10,4,9,34,5,NA,42,30,NA,1,2,NA,1
"331","nelsoro01",1949,1,"SLN","NL",82,244,28,54,8,4,4,32,1,NA,11,12,NA,1,4,NA,5
"332","brownbo04",1981,1,"NYA","AL",31,62,5,14,1,0,0,6,4,2,5,15,0,0,1,1,1
"333","clarkja01",1982,1,"SFN","NL",157,563,90,154,30,3,27,103,6,9,90,91,7,1,0,5,20
"334","theisdu01",1978,1,"ATL","NL",3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"335","leitndu01",1902,2,"CHA","AL",1,3,0,0,0,0,0,0,0,NA,1,NA,NA,0,0,NA,NA
"336","dodsopa01",1987,1,"BOS","AL",26,42,4,7,3,0,2,6,0,0,8,13,1,0,0,2,0
"337","nelsoch01",2010,1,"COL","NL",17,25,7,7,1,0,0,0,1,0,1,4,0,0,1,0,1
"338","bellje01",1973,1,"ML4","AL",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","hackewa01",1885,1,"BSN","NL",35,125,8,23,3,0,0,9,NA,NA,3,22,NA,NA,NA,NA,NA
"340","sauerha01",1951,1,"CHN","NL",141,525,77,138,19,4,30,89,2,1,45,77,NA,3,1,NA,10
"341","caseydo01",1905,1,"CHN","NL",144,526,66,122,21,10,1,56,22,NA,41,NA,NA,6,21,NA,NA
"342","leede02",2002,1,"FLO","NL",162,581,95,157,35,7,27,86,19,9,98,164,8,5,0,4,14
"343","thomafr03",1959,1,"CIN","NL",108,374,41,84,18,2,12,47,0,2,27,56,6,3,2,6,13
"344","chaveen01",2006,1,"NYN","NL",133,353,48,108,22,5,4,42,12,3,24,44,3,0,11,2,7
"345","evansdw01",1990,1,"BOS","AL",123,445,66,111,18,3,13,63,3,4,67,73,5,4,0,6,18
"346","tobinji01",1939,1,"PIT","NL",43,74,9,18,3,1,2,11,0,NA,2,12,NA,0,1,NA,0
"347","billijo01",1916,1,"CLE","AL",22,31,2,5,0,0,0,1,0,NA,2,11,NA,0,2,NA,NA
"348","ripkebi01",1997,1,"TEX","AL",71,203,18,56,9,1,3,24,0,1,9,32,0,0,1,5,7
"349","yastrca01",1967,1,"BOS","AL",161,579,112,189,31,4,44,121,10,8,91,69,11,4,1,5,5
"350","sweenma01",2006,1,"SFN","NL",114,259,32,65,15,2,5,37,0,1,28,50,3,3,0,1,6
"351","chifffl01",1984,1,"SDN","NL",15,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"352","galarar01",2007,1,"TEX","AL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353","pocorbi01",1984,1,"ATL","NL",4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"354","marotmi01",2006,1,"DET","AL",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","fairlro01",1959,1,"LAN","NL",118,244,27,58,12,1,4,23,0,4,31,29,2,1,6,2,3
"356","redmama01",2004,1,"OAK","AL",32,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"357","woodji01",1871,1,"CH1","NA",28,135,45,51,10,6,1,29,18,2,11,3,NA,NA,NA,NA,NA
"358","cramedo01",1947,1,"DET","AL",73,157,21,42,2,2,2,30,0,4,20,5,NA,0,2,NA,9
"359","parrila02",1992,1,"CAL","AL",24,83,7,19,2,0,4,11,0,0,5,22,1,0,1,1,1
"360","beebefr01",1906,1,"CHN","NL",14,29,1,3,1,0,0,3,0,NA,1,NA,NA,0,0,NA,NA
"361","francje01",2010,1,"COL","NL",20,22,2,2,0,0,0,1,0,0,4,6,0,0,3,1,1
"362","sweenmi01",2003,1,"KCA","AL",108,392,62,115,18,1,16,83,3,2,64,56,5,2,0,5,13
"363","roajo01",2002,1,"PHI","NL",14,25,1,6,1,0,0,2,0,0,1,5,0,0,3,1,0
"364","jenkijo02",1922,1,"CHA","AL",5,3,0,0,0,0,0,1,0,0,0,2,NA,0,1,NA,NA
"365","haefnmi01",1949,2,"CHA","AL",14,23,0,6,0,0,0,0,0,0,4,7,NA,0,6,NA,0
"366","kinnejo01",2006,1,"SLN","NL",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","hamilst01",1969,1,"NYA","AL",38,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"368","mageebi01",1899,1,"LS3","NL",12,27,1,3,1,1,0,5,0,NA,0,NA,NA,0,2,NA,NA
"369","esmonji01",1912,1,"CIN","NL",82,231,24,45,5,3,1,40,11,NA,20,31,NA,0,12,NA,NA
"370","polleho01",1948,1,"SLN","NL",38,68,6,8,1,0,0,4,0,NA,3,9,NA,0,5,NA,2
"371","wiggity01",2004,2,"PIT","NL",58,182,17,40,7,0,5,24,1,0,22,34,2,1,0,1,4
"372","gerbewa01",1920,1,"SLA","AL",154,584,70,163,26,2,2,60,4,13,58,32,NA,2,19,NA,NA
"373","willifr01",1988,1,"CIN","NL",60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"374","petryda01",1987,1,"DET","AL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","byrneer01",2005,3,"BAL","AL",52,167,17,32,7,1,3,11,3,0,11,33,0,1,2,0,5
"376","naehrti01",1997,1,"BOS","AL",70,259,38,74,18,1,9,40,1,1,38,40,0,1,0,3,10
"377","nixonwi01",1955,1,"BOS","AL",31,69,7,18,4,1,0,7,0,0,8,20,0,0,4,0,2
"378","leakemi01",2016,1,"SLN","NL",34,49,3,7,1,0,0,4,0,0,3,19,0,0,3,0,3
"379","garzama01",2008,1,"TBA","AL",30,4,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
"380","nagleju01",1911,2,"BOS","AL",5,10,1,1,0,0,0,2,0,NA,0,NA,NA,0,1,NA,NA
"381","ordonma01",2006,1,"DET","AL",155,593,82,177,32,1,24,104,1,4,45,87,3,4,0,4,13
"382","ricebo01",1926,1,"PHI","NL",19,54,3,8,0,1,0,10,0,NA,3,4,NA,0,2,NA,NA
"383","paganan01",2016,1,"SFN","NL",129,495,71,137,24,5,12,55,15,4,42,66,1,0,0,3,11
"384","almeira01",1911,1,"CIN","NL",36,96,9,30,5,1,0,15,3,NA,9,16,NA,2,8,NA,NA
"385","abbotku01",1998,1,"OAK","AL",35,123,17,33,7,1,2,9,2,1,10,34,0,1,1,1,3
"386","drysddo01",1969,1,"LAN","NL",12,22,1,3,1,0,0,3,0,0,2,11,0,0,1,0,1
"387","richada01",1892,1,"WAS","NL",142,551,48,132,13,4,3,58,25,NA,25,45,NA,1,NA,NA,NA
"388","mejiaro01",1964,1,"BOS","AL",62,101,14,24,3,1,2,4,0,0,7,16,1,1,0,0,4
"389","guthrma01",2001,1,"OAK","AL",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","leema02",1994,1,"TEX","AL",95,335,41,93,18,2,2,38,3,1,21,66,0,0,6,1,8
"391","conwach01",1911,1,"WS1","AL",2,3,0,1,0,1,0,0,0,NA,0,NA,NA,0,1,NA,NA
"392","castlfo01",1957,1,"NY1","NL",18,37,7,6,2,0,1,1,0,0,2,8,0,0,0,0,0
"393","campaji01",1973,1,"PIT","NL",6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","huppeda01",1983,1,"BAL","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","jonesch06",2008,1,"ATL","NL",128,439,82,160,24,1,22,75,4,0,90,61,16,1,0,4,13
"396","weathda01",1994,1,"FLO","NL",26,44,2,3,0,0,0,0,0,0,3,25,0,0,4,0,0
"397","snowjt01",2002,1,"SFN","NL",143,422,47,104,26,2,6,53,0,0,59,90,5,7,0,6,11
"398","pillake01",2015,1,"TOR","AL",159,586,76,163,31,2,12,56,25,4,28,85,1,5,4,5,9
"399","hutchfr01",1948,1,"DET","AL",76,112,11,23,1,0,1,12,3,0,22,9,NA,1,2,NA,3
"400","millema01",2002,1,"DET","AL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401","nettlgr01",1984,1,"SDN","NL",124,395,56,90,11,1,20,65,0,0,58,55,4,5,0,7,12
"402","sullisc01",1999,1,"CIN","NL",79,15,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"403","meyerru01",1954,1,"BRO","NL",36,47,3,2,0,0,0,2,0,0,5,20,NA,0,14,0,1
"404","colemvi01",1995,1,"KCA","AL",75,293,39,84,13,4,4,20,26,9,27,48,1,1,2,1,7
"405","meyerru01",1955,1,"BRO","NL",18,27,1,1,1,0,0,2,0,0,1,10,0,0,2,0,0
"406","torcato01",2002,1,"SFN","NL",5,11,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0
"407","kosloke01",1994,1,"KCA","AL",2,4,2,1,0,0,0,0,0,0,2,1,1,0,0,0,0
"408","myersgr01",1997,1,"MIN","AL",62,165,24,44,11,1,5,28,0,0,16,29,2,0,0,2,4
"409","mansemi01",1884,2,"PH4","AA",20,70,6,14,1,1,0,0,0,NA,5,NA,NA,0,NA,NA,NA
"410","medwijo01",1947,1,"SLN","NL",75,150,19,46,12,0,4,28,0,NA,16,12,NA,0,0,NA,3
"411","clarkea01",1928,1,"BSN","NL",28,112,18,34,9,1,0,10,0,NA,4,8,NA,2,3,NA,NA
"412","linzph01",1967,1,"PHI","NL",23,18,4,4,2,0,1,5,0,0,2,1,0,0,0,0,1
"413","ciolalo01",1943,1,"PHA","AL",12,18,1,3,0,0,0,0,0,0,0,2,NA,0,0,NA,0
"414","brameer01",1931,1,"PIT","NL",48,95,6,26,4,1,0,15,0,NA,4,16,NA,0,0,NA,NA
"415","morenom01",1977,1,"PIT","NL",150,492,69,118,19,9,7,34,53,16,38,102,5,1,0,2,4
"416","mcneeea01",1924,1,"WS1","AL",43,179,31,59,5,6,0,15,3,1,5,21,NA,2,7,NA,NA
"417","maholpa01",2010,1,"PIT","NL",32,56,1,5,0,0,0,0,0,0,2,31,0,0,7,0,0
"418","ruckejo01",1943,1,"NY1","NL",132,505,56,138,19,4,2,46,4,NA,22,44,NA,0,10,NA,3
"419","clarkda05",1998,1,"HOU","NL",93,131,12,27,7,0,0,4,1,1,14,45,1,1,0,0,2
"420","dayza01",2006,2,"WAS","NL",5,7,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
"421","marshwi01",1953,1,"CIN","NL",122,357,51,95,14,6,17,62,0,0,41,28,NA,0,2,NA,10
"422","candito01",1999,1,"OAK","AL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","otterbi01",1887,1,"BR3","AA",30,100,16,20,4,1,2,15,8,NA,8,NA,NA,0,NA,NA,NA
"424","anderjo01",1899,1,"BRO","NL",117,439,65,118,18,7,4,92,25,NA,27,NA,NA,4,2,NA,NA
"425","dillopo01",1902,1,"DET","AL",66,243,21,50,6,3,0,22,2,NA,16,NA,NA,0,3,NA,NA
"426","gilhage01",1920,1,"SLN","NL",1,3,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,NA
"427","willijo03",2005,1,"FLO","NL",16,23,3,7,1,0,0,4,0,0,2,5,0,2,1,0,1
"428","hernaro01",2001,1,"KCA","AL",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429","rochear01",1945,1,"WS1","AL",2,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,0
"430","seerepa01",1949,1,"CHA","AL",4,4,1,0,0,0,0,0,0,0,3,1,NA,0,0,NA,0
"431","drillle01",1903,1,"WS1","AL",51,154,11,39,9,3,0,23,4,NA,15,NA,NA,3,2,NA,NA
"432","alperwh01",1906,1,"BRO","NL",128,441,38,111,15,7,3,46,13,NA,6,NA,NA,14,26,NA,NA
"433","kinslto01",1890,1,"BRP","PL",64,242,30,64,11,6,4,46,2,NA,10,22,NA,2,NA,NA,NA
"434","smallro02",1984,1,"NYA","AL",67,209,17,50,8,1,7,26,2,1,15,35,2,0,0,3,5
"435","daviswi02",1971,1,"LAN","NL",158,641,84,198,33,10,10,74,20,8,23,47,3,0,3,5,17
"436","kiefest01",1987,1,"ML4","AL",28,99,17,20,4,0,5,17,0,0,7,28,0,1,1,2,3
"437","kollodo01",1951,1,"DET","AL",78,212,28,54,7,0,1,17,2,3,15,12,NA,1,4,NA,7
"438","lindeji01",1988,1,"SLN","NL",17,43,3,9,1,0,2,7,0,0,2,9,0,0,1,0,1
"439","wrighge02",1903,2,"SLA","AL",8,21,1,3,0,0,0,1,0,NA,1,NA,NA,0,0,NA,NA
"440","daussho01",1920,1,"DET","AL",38,83,7,14,2,2,0,5,0,0,14,27,NA,0,3,NA,NA
"441","castilu01",1998,1,"FLO","NL",44,153,21,31,3,2,1,10,3,0,22,33,0,1,1,0,1
"442","kosloda01",1952,1,"NY1","NL",41,54,3,2,1,0,0,3,0,0,3,31,NA,0,3,NA,0
"443","boydfr01",1893,1,"CL4","NL",2,5,3,1,1,0,0,3,0,NA,1,0,NA,0,NA,NA,NA
"444","puhlte01",1982,1,"HOU","NL",145,507,64,133,17,9,8,50,17,9,51,49,2,2,5,2,6
"445","ozunapa01",2007,1,"CHA","AL",27,78,9,19,3,0,0,3,3,0,3,9,0,1,3,0,1
"446","infanom01",2014,1,"KCA","AL",135,528,50,133,21,3,6,66,9,3,33,68,3,2,5,7,7
"447","sweenbi02",1907,1,"CHN","NL",3,10,1,1,0,0,0,1,1,NA,1,NA,NA,0,1,NA,NA
"448","durbich01",2009,1,"PHI","NL",59,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
"449","griffpa01",1914,1,"CIN","NL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","dicksjo01",1944,1,"CHA","AL",62,162,18,41,8,5,0,15,2,0,13,10,NA,1,3,NA,1
"451","perryhe01",1995,1,"CLE","AL",52,162,23,51,13,1,3,23,1,3,13,28,0,4,3,2,5
"452","dilonmi01",1976,1,"PIT","NL",16,17,7,4,0,0,0,0,5,1,0,0,0,0,0,0,0
"453","uribejo01",1986,1,"SFN","NL",157,453,46,101,15,1,3,43,22,11,61,76,19,0,3,0,2
"454","jacksso01",1969,1,"ATL","NL",98,318,41,76,3,5,1,27,12,7,35,33,2,2,6,2,3
"455","wilsoze01",1896,1,"CL4","NL",33,100,18,27,3,2,0,13,1,NA,5,18,NA,1,2,NA,NA
"456","delgrbo01",1957,2,"NYA","AL",8,7,3,3,0,0,0,0,1,0,2,2,0,0,0,0,0
"457","candejo01",1988,1,"NYA","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","harenda01",2005,1,"OAK","AL",34,5,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0
"459","cranddo01",1916,1,"SLA","AL",16,12,0,1,0,0,0,0,0,NA,2,4,NA,0,0,NA,NA
"460","sullijo04",1921,2,"CHN","NL",76,240,28,79,14,4,4,41,3,5,19,26,NA,1,9,NA,NA
"461","willile01",1920,1,"CHA","AL",39,101,5,22,2,1,0,11,0,0,7,16,NA,0,8,NA,NA
"462","fisheed02",1967,1,"BAL","AL",46,5,1,1,0,0,0,0,0,0,1,3,0,0,2,0,0
"463","drottdi01",1961,1,"CHN","NL",35,22,1,6,0,1,0,1,0,0,1,7,0,0,0,0,1
"464","mcbrial01",1896,1,"CHN","NL",9,29,2,7,1,1,1,7,0,NA,7,3,NA,0,0,NA,NA
"465","devinjo01",2005,1,"ATL","NL",5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"466","cedenan01",1996,2,"DET","AL",52,179,19,35,4,2,7,20,2,1,4,37,0,0,3,0,8
"467","roberri02",1995,1,"MIN","AL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","nicolge01",1891,1,"CHN","NL",3,6,0,2,0,1,0,3,0,NA,0,1,NA,0,NA,NA,NA
"469","howarfr01",1963,1,"LAN","NL",123,417,58,114,16,1,28,64,1,2,33,116,4,4,2,3,7
"470","leachto01",1902,1,"PIT","NL",135,514,97,143,14,22,6,85,25,NA,45,NA,NA,4,13,NA,NA
"471","polonlu01",1995,1,"NYA","AL",67,238,37,62,9,3,2,15,10,4,25,29,1,0,2,4,3
"472","hickmji02",1973,1,"CHN","NL",92,201,27,49,1,2,3,20,1,1,42,42,2,0,2,4,8
"473","lacosmi01",1988,1,"SFN","NL",19,33,3,8,1,0,0,2,0,0,2,13,0,0,4,0,0
"474","hoffmgu01",1983,1,"CHA","AL",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","thomsbo01",1952,1,"NY1","NL",153,608,89,164,29,14,24,108,5,2,52,74,NA,4,2,NA,16
"476","berryne01",1953,2,"CHA","AL",5,8,1,1,0,0,0,0,0,0,1,1,NA,0,0,NA,1
"477","phillta01",1960,1,"PHI","NL",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478","morgami01",1989,1,"LAN","NL",40,36,1,3,0,0,0,1,0,0,1,12,0,0,3,0,0
"479","brinked01",1970,1,"WS2","AL",158,625,63,164,17,2,1,40,8,9,60,41,0,5,1,4,15
"480","johnssy01",1926,1,"SLN","NL",19,12,0,0,0,0,0,0,0,NA,0,5,NA,0,0,NA,NA
"481","mclemma02",2007,1,"HOU","NL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","fieldce01",1985,1,"TOR","AL",30,74,6,23,4,0,4,16,0,0,6,16,0,0,0,1,2
"483","simpsal01",2006,1,"MIL","NL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","blasido01",1960,1,"SFN","NL",136,523,72,123,12,8,2,31,14,2,49,53,1,2,7,2,4
"485","mazzavi01",2016,1,"SFN","NL",2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"486","proctsc01",2007,2,"LAN","NL",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
